x,y,class,TypeId,ClId
609.013,446.653,8,1,35
520.396,447.219,8,0,37
560.053,447.272,8,1,35
637.739,447.422,8,0,36
638.559,448.135,8,0,36
587.828,448.49,8,0,35
629.202,448.54,8,1,36
627.726,450.15,8,0,36
621.208,451.384,8,0,35
538.157,452.418,8,0,35
629.318,452.661,8,0,36
657.117,452.665,8,0,36
559.182,452.682,8,1,35
545.589,452.721,8,0,35
602.373,453.472,8,0,35
551.717,453.653,8,1,35
653.791,453.915,8,0,36
612.672,454.15,8,0,35
558.219,454.31,8,1,35
547.3,454.506,8,0,35
612.535,455.623,8,0,35
578.35,455.69,8,0,35
538.964,455.895,8,0,35
534.608,455.959,8,0,35
621.903,455.992,8,0,35
618.075,456.074,8,0,35
562.08,456.396,8,1,35
617.962,457.551,8,0,35
568.39,457.755,8,0,35
573.75,458.924,8,0,35
565.86,459.454,8,1,35
561.304,459.931,8,1,35
578.67,460.61,8,0,35
554.716,460.908,8,1,35
577.082,461.731,8,0,35
569.221,462.349,8,1,35
556.636,464.758,8,0,35
557.293,465.752,8,0,35
